train_file,test_file,version,num_train_seqs,num_test_seqs,train_extract_time_s,test_extract_time_s,total_train_time_s,run_type,model_id_or_k,prediction_time_s,accuracy,precision_macro,recall_macro,f1_macro
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,9,4.0153,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,10,4.0247,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,11,4.0374,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,12,4.011,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,13,4.016,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,14,4.0038,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,15,4.0086,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,16,4.047,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,17,4.0809,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,18,4.0257,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,19,4.0613,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,20,4.0622,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,21,4.0571,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,22,4.0807,0.9998,0.9998,0.9998,0.9998
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,23,4.0412,0.9998,0.9998,0.9998,0.9998
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,individual,24,4.0634,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,1,4.0979,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,2,4.5869,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,3,5.0667,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,4,5.5034,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,5,5.952,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,6,6.403,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,7,6.9151,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,8,7.3505,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,9,7.8596,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,10,8.3178,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,11,8.7854,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,12,9.2657,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,13,9.7196,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,14,10.1785,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,15,10.6252,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,16,11.0767,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,17,11.5666,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,18,12.0903,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,19,12.5589,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,20,13.0631,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,21,13.5682,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,22,14.0683,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,23,14.5919,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,24,15.076,0.9995,0.9995,0.9995,0.9995
train50_11000_4.fasta,test50_11000_4.fasta,4,5500,5500,1.5212,3.5571,1337.1976,ensemble,25,15.5822,0.9995,0.9995,0.9995,0.9995
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,0,4.3008,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,1,4.189,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,2,4.1929,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,3,4.1993,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,4,4.1723,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,5,4.1572,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,6,4.2199,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,7,4.226,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,8,4.1891,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,9,4.1802,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,10,4.2486,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,11,4.1752,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,12,4.2225,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,13,4.1998,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,14,4.1969,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,15,4.2142,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,16,4.2492,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,17,4.2563,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,18,4.2616,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,19,4.3207,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,20,4.3077,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,21,4.3146,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,22,4.2612,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,23,4.1856,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,individual,24,4.2523,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,1,4.3008,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,2,4.9284,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,3,5.5598,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,4,6.1977,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,5,6.8085,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,6,7.4041,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,7,8.0626,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,8,8.7271,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,9,9.3546,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,10,9.9734,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,11,10.6605,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,12,11.2742,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,13,11.9353,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,14,12.5735,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,15,13.209,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,16,13.8617,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,17,14.5495,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,18,15.2443,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,19,15.9444,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,20,16.7037,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,21,17.4499,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,22,18.203,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,23,18.9027,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,24,19.5268,1.0,1.0,1.0,1.0
train30_11000_2.fasta,test70_11000_2.fasta,2,3300,7700,0.9135,3.5615,850.5507,ensemble,25,20.2176,1.0,1.0,1.0,1.0
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,0,4.945,0.2936,0.6405,0.2936,0.2968
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,1,4.8721,0.2418,0.608,0.2418,0.2441
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,2,4.8784,0.3005,0.6667,0.3005,0.3052
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,3,4.8593,0.3119,0.6085,0.3119,0.3075
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,4,4.8676,0.4056,0.6178,0.4056,0.4025
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,5,4.8786,0.2561,0.6705,0.2561,0.2758
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,6,4.8626,0.3036,0.6489,0.3036,0.2936
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,7,4.8793,0.432,0.6162,0.432,0.3961
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,8,4.8572,0.3284,0.6246,0.3284,0.3383
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,9,4.8603,0.2708,0.7129,0.2708,0.3064
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,10,4.9056,0.2904,0.6477,0.2904,0.3075
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,11,4.8742,0.2659,0.6364,0.2659,0.2428
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,12,4.892,0.3083,0.5998,0.3083,0.3037
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,13,4.8581,0.2239,0.6918,0.2239,0.2382
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,14,4.9128,0.2181,0.7066,0.2181,0.2314
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,15,4.8669,0.3618,0.6235,0.3618,0.3677
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,16,4.8682,0.3908,0.651,0.3908,0.4115
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,17,4.8637,0.3374,0.6366,0.3374,0.3283
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,18,4.8631,0.2631,0.6358,0.2631,0.2833
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,19,4.8677,0.2809,0.6746,0.2809,0.2569
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,20,4.8558,0.3076,0.6097,0.3076,0.3236
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,21,4.8543,0.2924,0.6497,0.2924,0.3127
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,22,4.872,0.2516,0.6603,0.2516,0.268
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,23,4.8771,0.3205,0.637,0.3205,0.3544
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,individual,24,4.8877,0.3286,0.5891,0.3286,0.3073
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,1,4.945,0.2936,0.6405,0.2936,0.2968
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,2,5.0504,0.3173,0.5977,0.3173,0.3298
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,3,5.1621,0.36,0.6222,0.36,0.3657
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,4,5.2547,0.3923,0.6091,0.3923,0.4121
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,5,5.3557,0.455,0.5885,0.455,0.4616
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,6,5.4676,0.4331,0.6177,0.4331,0.4416
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,7,5.5635,0.4395,0.6686,0.4395,0.4452
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,8,5.6762,0.4555,0.6738,0.4555,0.4569
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,9,5.7668,0.4595,0.6624,0.4595,0.455
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,10,5.8604,0.4635,0.6566,0.4635,0.4623
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,11,5.9994,0.4626,0.6608,0.4626,0.4651
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,12,6.1069,0.471,0.6412,0.471,0.4686
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,13,6.2322,0.4734,0.6429,0.4734,0.4713
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,14,6.3236,0.4756,0.642,0.4756,0.4714
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,15,6.4698,0.4794,0.6353,0.4794,0.4777
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,16,6.57,0.5098,0.6374,0.5098,0.5046
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,17,6.6715,0.4905,0.6508,0.4905,0.4988
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,18,6.7686,0.5007,0.6475,0.5007,0.5005
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,19,6.865,0.5043,0.6495,0.5043,0.5056
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,20,6.966,0.5122,0.6465,0.5122,0.5071
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,21,7.0552,0.5218,0.6445,0.5218,0.5178
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,22,7.1428,0.5301,0.6441,0.5301,0.5255
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,23,7.2481,0.5221,0.6443,0.5221,0.5185
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,24,7.3585,0.5272,0.6309,0.5272,0.525
train_55_5.fasta,test_10945_5.fasta,5,55,10945,0.0787,4.7667,10.6839,ensemble,25,7.4795,0.5329,0.634,0.5329,0.5304
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,0,0.6608,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,1,0.6,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,2,0.6281,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,3,0.6153,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,4,0.6067,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,5,0.601,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,6,0.5938,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,7,0.6034,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,8,0.6025,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,9,0.5994,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,10,0.6182,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,11,0.5922,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,12,0.6171,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,13,0.6023,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,14,0.6226,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,15,0.6,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,16,0.6278,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,17,0.6345,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,18,0.6069,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,19,0.6228,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,20,0.5997,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,21,0.6396,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,22,0.5941,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,23,0.6309,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,individual,24,0.6145,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,1,0.6608,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,2,0.7796,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,3,0.9265,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,4,1.0606,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,5,1.1861,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,6,1.3059,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,7,1.4185,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,8,1.5407,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,9,1.662,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,10,1.7802,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,11,1.9172,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,12,2.0282,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,13,2.1642,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,14,2.2853,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,15,2.4267,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,16,2.5455,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,17,2.6922,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,18,2.8455,1.0,1.0,1.0,1.0
train90_11000_4.fasta,test10_11000_4.fasta,4,9900,1100,2.8332,0.4812,2232.0492,ensemble,19,2.9712,1.0,1.0,1.0,1.0
